STUDIENR,UDDANNELSE,KURSKODE,KURSTXT,BEDOMMELSE,SKALA,ECTS,UDPROVNING,CENSUR,BEDOMMELSESDATO
STNR006100,"Informationsteknologi, cand.polyt.",2261,02261 Software startup studio,4,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-17
STNR006100,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,7,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-04
STNR006100,"Informationsteknologi, cand.polyt.",2266,02266 User experience engineering,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-03-05
STNR006100,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR006100,"Informationsteknologi, cand.polyt.",2269,02269 Process mining,7,7-trinsskala,5.0,Mundtlig,intern censur,2020-12-18
STNR006100,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-18
STNR006100,"Informationsteknologi, cand.polyt.",2809,02809 UX design prototypeudvikling,10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-02-15
STNR006100,"Informationsteknologi, cand.polyt.",42429,42429 Projektledelse,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-09-16
STNR006100,"Informationsteknologi, cand.polyt.",42634,42634 X-Tech entrepreneurship,7,7-trinsskala,10.0,Mundtlig,ekstern censur,2019-12-16
STNR006100,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,7,7-trinsskala,30.0,Projekt,ekstern censur,2021-09-03
STNR006101,"Informationsteknologi, cand.polyt.",2162,02162 Software Engineering 2,10,7-trinsskala,10.0,Skriftlig,intern censur,2020-02-28
STNR006101,"Informationsteknologi, cand.polyt.",2170,02170 Databasesystemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-03
STNR006101,"Informationsteknologi, cand.polyt.",2192,02192 Computersikkerhedshændelseshåndtering,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-06-15
STNR006101,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-09-03
STNR006101,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2020-06-11
STNR006101,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-27
STNR006101,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,7,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR006101,"Informationsteknologi, cand.polyt.",2256,02256 Automatiseret ræsonnering,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-08
STNR006101,"Informationsteknologi, cand.polyt.",2261,02261 Software startup studio,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-17
STNR006101,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-15
STNR006101,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR006101,"Informationsteknologi, cand.polyt.",2268,02268 Procesorienterede og event-drevne softwaresystemer,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-05-19
STNR006101,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-18
STNR006101,"Informationsteknologi, cand.polyt.",42634-1,42634 HardTech Entrepreneurship,12,7-trinsskala,10.0,Mundtlig,ekstern censur,2019-05-22
STNR006101,"Informationsteknologi, cand.polyt.",E01-35,Institut for Matematik og Computer Science,12,7-trinsskala,35.0,Projekt,ekstern censur,2021-02-12
STNR006277,"Informationsteknologi, cand.polyt.",1410,01410 Kryptologi 1,2,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-23
STNR006277,"Informationsteknologi, cand.polyt.",2105,02105 Algoritmer og datastrukturer 1,2,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-22
STNR006277,"Informationsteknologi, cand.polyt.",2105,02105 Algoritmer og datastrukturer 1,IG,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-24
STNR006277,"Informationsteknologi, cand.polyt.",2162,02162 Software Engineering 2,7,7-trinsskala,10.0,Skriftlig,intern censur,2020-02-28
STNR006277,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-09-03
STNR006277,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR006277,"Informationsteknologi, cand.polyt.",2229,02229 Systemoptimering,12,7-trinsskala,7.5,Afløsningsopgave,intern censur,2021-01-08
STNR006277,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,2,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-04
STNR006277,"Informationsteknologi, cand.polyt.",2234,02234 Aktuelle emner i systemsikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-10
STNR006277,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,7,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR006277,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR006277,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR006277,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,IB,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-12-08
STNR006277,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-05-13
STNR006277,"Informationsteknologi, cand.polyt.",42634,42634 X-Tech entrepreneurship,12,7-trinsskala,10.0,Mundtlig,ekstern censur,2020-06-29
STNR006277,"Informationsteknologi, cand.polyt.",02244-3,02244 Sprog-baseret sikkerhed,7,7-trinsskala,7.5,Skriftlig,intern censur,2020-05-19
STNR006277,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2021-05-11
STNR006286,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2020-06-11
STNR006286,"Informationsteknologi, cand.polyt.",2229,02229 Systemoptimering,12,7-trinsskala,7.5,Afløsningsopgave,intern censur,2021-01-08
STNR006286,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,12,7-trinsskala,7.5,Skriftlig,intern censur,2021-01-25
STNR006286,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,7,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-01-15
STNR006286,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-03-08
STNR006286,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,12,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-06-02
STNR006286,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2020-07-05
STNR006286,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-12-13
STNR006286,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,10,7-trinsskala,5.0,Mundtlig,ekstern censur,2020-12-09
STNR006286,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-08
STNR006286,"Informationsteknologi, cand.polyt.",2456,02456 Dyb læring,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-01-29
STNR006286,"Informationsteknologi, cand.polyt.",2805,02805 Sociale grafer og interaktioner,10,7-trinsskala,10.0,Skriftlig,intern censur,2019-12-30
STNR006286,"Informationsteknologi, cand.polyt.",42634,42634 X-Tech entrepreneurship,10,7-trinsskala,10.0,Mundtlig,ekstern censur,2020-06-29
STNR006286,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2021-07-02
STNR006287,"Informationsteknologi, cand.polyt.",2156,02156 Logiske systemer og logikprogrammering,0,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-24
STNR006287,"Informationsteknologi, cand.polyt.",2156,02156 Logiske systemer og logikprogrammering,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-30
STNR006287,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2018-06-08
STNR006287,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-27
STNR006287,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-01-18
STNR006287,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-06
STNR006287,"Informationsteknologi, cand.polyt.",2281,02281 Data-logik,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-05-22
STNR006287,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,4,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-05-21
STNR006287,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2018-07-03
STNR006287,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,2,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-14
STNR006287,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-30
STNR006287,"Informationsteknologi, cand.polyt.",2443,02443 Stokastisk simulation,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-07-19
STNR006287,"Informationsteknologi, cand.polyt.",2456,02456 Dyb læring,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-02-03
STNR006287,"Informationsteknologi, cand.polyt.",2460,02460 Avanceret machine learning,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-04
STNR006287,"Informationsteknologi, cand.polyt.",41634,41634 HardTech entrepreneurship,10,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2018-12-14
STNR006287,"Informationsteknologi, cand.polyt.",E01-35,Institut for Matematik og Computer Science,7,7-trinsskala,35.0,Projekt,ekstern censur,2020-03-13
STNR006289,"Informationsteknologi, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,2,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-12-21
STNR006289,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,4,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR006289,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-17
STNR006289,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,2,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-01-15
STNR006289,"Informationsteknologi, cand.polyt.",2269,02269 Process mining,10,7-trinsskala,5.0,Mundtlig,intern censur,2019-12-05
STNR006289,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,4,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-05-21
STNR006289,"Informationsteknologi, cand.polyt.",2284,02284 Videnbaserede systemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-18
STNR006289,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,4,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR006289,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,7,7-trinsskala,5.0,Mundtlig,ekstern censur,2019-12-11
STNR006289,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR006289,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-12-09
STNR006289,"Informationsteknologi, cand.polyt.",2443,02443 Stokastisk simulation,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2019-07-24
STNR006289,"Informationsteknologi, cand.polyt.",2456,02456 Dyb læring,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-27
STNR006289,"Informationsteknologi, cand.polyt.",2506,02506 Videregående billedanalyse,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-05-29
STNR006289,"Informationsteknologi, cand.polyt.",42634,42634 X-Tech entrepreneurship,12,7-trinsskala,10.0,Mundtlig,ekstern censur,2020-06-29
STNR006289,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,10,7-trinsskala,30.0,Projekt,ekstern censur,2021-03-11
STNR006366,"Informationsteknologi, cand.polyt.",1227,01227 Grafteori,2,7-trinsskala,5.0,Skriftlig,ekstern censur,2017-09-04
STNR006366,"Informationsteknologi, cand.polyt.",1435,01435 Praktisk kryptoanalyse,BE,bestået/ikke bestået,5.0,Mundtlig,intern censur,2017-11-21
STNR006366,"Informationsteknologi, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,0,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-08-19
STNR006366,"Informationsteknologi, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,0,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-09
STNR006366,"Informationsteknologi, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-07-01
STNR006366,"Informationsteknologi, cand.polyt.",2242,02242 Programanalyse,0,7-trinsskala,7.5,Skriftlig,ekstern censur,2017-12-13
STNR006366,"Informationsteknologi, cand.polyt.",2242,02242 Programanalyse,EM,7-trinsskala,7.5,Skriftlig,ekstern censur,2018-12-12
STNR006366,"Informationsteknologi, cand.polyt.",2242,02242 Programanalyse,0,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-12-16
STNR006366,"Informationsteknologi, cand.polyt.",2242,02242 Programanalyse,2,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-12-14
STNR006366,"Informationsteknologi, cand.polyt.",2246,02246 Modeltjek,4,7-trinsskala,7.5,Skriftlig,ekstern censur,2017-12-19
STNR006366,"Informationsteknologi, cand.polyt.",2284,02284 Videnbaserede systemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-18
STNR006366,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,0,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR006366,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,4,7-trinsskala,7.5,Skriftlig,intern censur,2020-07-05
STNR006366,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,EM,7-trinsskala,7.5,Afløsningsopgave,intern censur,2019-11-06
STNR006366,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR006366,"Informationsteknologi, cand.polyt.",2635,02635 Programmering af matematisk software,0,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-21
STNR006366,"Informationsteknologi, cand.polyt.",2635,02635 Programmering af matematisk software,0,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-01
STNR006366,"Informationsteknologi, cand.polyt.",2635,02635 Programmering af matematisk software,2,7-trinsskala,5.0,Skriftlig,intern censur,2020-05-15
STNR006366,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,EM,7-trinsskala,30.0,Projekt,ekstern censur,2021-06-04
STNR006388,"Informationsteknologi, cand.polyt.",1410,01410 Kryptologi 1,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-05-28
STNR006388,"Informationsteknologi, cand.polyt.",2191,02191 Computersikkerhedsundersøgelser,12,7-trinsskala,5.0,Mundtlig,intern censur,2020-01-24
STNR006388,"Informationsteknologi, cand.polyt.",2192,02192 Computersikkerhedshændelseshåndtering,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-06-15
STNR006388,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-09-03
STNR006388,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,12,7-trinsskala,7.5,Skriftlig,intern censur,2020-12-17
STNR006388,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-11-19
STNR006388,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-04
STNR006388,"Informationsteknologi, cand.polyt.",2234,02234 Aktuelle emner i systemsikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-02-01
STNR006388,"Informationsteknologi, cand.polyt.",2238,02238 Biometriske systemer,4,7-trinsskala,5.0,Skriftlig,intern censur,2021-08-03
STNR006388,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,10,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR006388,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-04
STNR006388,"Informationsteknologi, cand.polyt.",2268,02268 Procesorienterede og event-drevne softwaresystemer,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-05-19
STNR006388,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-18
STNR006388,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-12-08
STNR006388,"Informationsteknologi, cand.polyt.",34371,34371 Internet of Things (IoT) Communication Network Security,12,7-trinsskala,5.0,Mundtlig,ekstern censur,2020-12-14
STNR006388,"Informationsteknologi, cand.polyt.",42634,42634 X-Tech entrepreneurship,10,7-trinsskala,10.0,Mundtlig,ekstern censur,2019-12-16
STNR006388,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,10,7-trinsskala,30.0,Projekt,ekstern censur,2021-08-24
STNR008467,"Informationsteknologi, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-12-19
STNR008467,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2020-06-11
STNR008467,"Informationsteknologi, cand.polyt.",2229,02229 Systemoptimering,12,7-trinsskala,7.5,Afløsningsopgave,intern censur,2021-01-08
STNR008467,"Informationsteknologi, cand.polyt.",2238,02238 Biometriske systemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-08-03
STNR008467,"Informationsteknologi, cand.polyt.",2257,02257 Anvendt funktionsprogrammering,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-04-02
STNR008467,"Informationsteknologi, cand.polyt.",2261,02261 Software startup studio,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-17
STNR008467,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,7,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-06-02
STNR008467,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2020-07-05
STNR008467,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-18
STNR008467,"Informationsteknologi, cand.polyt.",2456,02456 Dyb læring,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-27
STNR008467,"Informationsteknologi, cand.polyt.",2805,02805 Sociale grafer og interaktioner,4,7-trinsskala,10.0,Skriftlig,intern censur,2021-01-06
STNR008467,"Informationsteknologi, cand.polyt.",2806,02806 Social dataanalyse og visualisering,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-19
STNR008467,"Informationsteknologi, cand.polyt.",2823,02823 Computerspilprototyper,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-29
STNR008467,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-01-11
STNR008467,"Informationsteknologi, cand.polyt.",E42-30,"Institut for Teknologi, Ledelse og Økonomi",10,7-trinsskala,30.0,Projekt,ekstern censur,2021-07-06
STNR008589,"Informationsteknologi, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,2,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-07-01
STNR008589,"Informationsteknologi, cand.polyt.",2203,02203 Design af digitale systemer,0,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-03
STNR008589,"Informationsteknologi, cand.polyt.",2203,02203 Design af digitale systemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-29
STNR008589,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,4,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR008589,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,10,7-trinsskala,7.5,Skriftlig,intern censur,2018-12-19
STNR008589,"Informationsteknologi, cand.polyt.",2229,02229 Systemoptimering,7,7-trinsskala,7.5,Afløsningsopgave,intern censur,2020-01-07
STNR008589,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,4,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR008589,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,0,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-01-14
STNR008589,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,2,7-trinsskala,7.5,Skriftlig,ekstern censur,2021-05-21
STNR008589,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,0,7-trinsskala,7.5,Skriftlig,ekstern censur,2021-01-11
STNR008589,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,0,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-02
STNR008589,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,2,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-04
STNR008589,"Informationsteknologi, cand.polyt.",2266,02266 User experience engineering,7,7-trinsskala,5.0,Skriftlig,intern censur,2021-03-05
STNR008589,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR008589,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR008589,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,EM,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-12-21
STNR008589,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2021-05-29
STNR008589,"Informationsteknologi, cand.polyt.",2565,02565 Computeranimation og modellering,EM,7-trinsskala,10.0,Afløsningsopgave,intern censur,2019-11-25
STNR008589,"Informationsteknologi, cand.polyt.",2809,02809 UX design prototypeudvikling,10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-02-15
STNR008589,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",2,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-29
STNR008589,"Informationsteknologi, cand.polyt.",E42-30,"Institut for Teknologi, Ledelse og Økonomi",7,7-trinsskala,30.0,Projekt,ekstern censur,2020-08-12
STNR008623,"Informationsteknologi, cand.polyt.",1018,01018 Diskret Matematik 2: Algebra,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-04
STNR008623,"Informationsteknologi, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-09
STNR008623,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR008623,"Informationsteknologi, cand.polyt.",2229,02229 Systemoptimering,7,7-trinsskala,7.5,Afløsningsopgave,intern censur,2020-01-07
STNR008623,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-21
STNR008623,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-01-18
STNR008623,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,7,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-01-14
STNR008623,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,4,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-05-21
STNR008623,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR008623,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-14
STNR008623,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR008623,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,0,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-01-09
STNR008623,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-08
STNR008623,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",4,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-01-11
STNR008623,"Informationsteknologi, cand.polyt.",02255-1,02255 Praktisk kryptologi,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-12-06
STNR008623,"Informationsteknologi, cand.polyt.",E42-30,"Institut for Teknologi, Ledelse og Økonomi",7,7-trinsskala,30.0,Projekt,ekstern censur,2020-08-12
STNR008849,"Informationsteknologi, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-12-19
STNR008849,"Informationsteknologi, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-07-01
STNR008849,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2020-06-11
STNR008849,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,10,7-trinsskala,7.5,Skriftlig,intern censur,2019-12-18
STNR008849,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,12,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
